2025-03-27 19:09:43,548 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-27 19:09:44,056 INFO, 0, 1424251382013282362, 2015-02-18 09:23:02, None, None, 428.5, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:44,056 INFO, 1, 1424251382013282362, 2015-02-18 09:23:02, None, None, 385.65, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:44,056 INFO, 2, 1424251382013282362, 2015-02-18 09:23:02, None, None, 471.35, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:44,271 INFO, 3, 1424251798779489882, 2015-02-18 09:29:58, None, None, 445.85, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:44,272 INFO, 4, 1424251798779489882, 2015-02-18 09:29:58, None, None, 401.265, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:44,272 INFO, 5, 1424251798779489882, 2015-02-18 09:29:58, None, None, 490.44, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:44,362 INFO, 6, 1424251971461854781, 2015-02-18 09:32:51, None, None, 432.6, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:44,362 INFO, 7, 1424251971461854781, 2015-02-18 09:32:51, None, None, 389.34000000000003, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:44,362 INFO, 8, 1424251971461854781, 2015-02-18 09:32:51, None, None, 475.86, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:44,471 INFO, 9, 1424252151363311152, 2015-02-18 09:35:51, None, None, 422.05, 64565, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:44,471 INFO, 10, 1424252151363311152, 2015-02-18 09:35:51, None, None, 379.845, 64565, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:44,471 INFO, 11, 1424252151363311152, 2015-02-18 09:35:51, None, None, 464.26, 64565, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:44,506 INFO, 12, 1424252210612334412, 2015-02-18 09:36:50, None, None, 426.1, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:44,506 INFO, 13, 1424252210612334412, 2015-02-18 09:36:50, None, None, 383.49, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:44,506 INFO, 14, 1424252210612334412, 2015-02-18 09:36:50, None, None, 468.71, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,037 INFO, 15, 1424253395161247784, 2015-02-18 09:56:35, None, None, 423.0, 48246, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,037 INFO, 16, 1424253395161247784, 2015-02-18 09:56:35, None, None, 380.7, 48246, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,037 INFO, 17, 1424253395161247784, 2015-02-18 09:56:35, None, None, 465.3, 48246, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,074 INFO, 18, 1424253457500366062, 2015-02-18 09:57:37, None, None, 439.55, 64564, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,074 INFO, 19, 1424253457500366062, 2015-02-18 09:57:37, None, None, 395.595, 64564, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,074 INFO, 20, 1424253457500366062, 2015-02-18 09:57:37, None, None, 483.5, 64564, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,318 INFO, 21, 1424254040007001154, 2015-02-18 10:07:20, None, None, 446.45, 64564, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,318 INFO, 22, 1424254040007001154, 2015-02-18 10:07:20, None, None, 401.805, 64564, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,318 INFO, 23, 1424254040007001154, 2015-02-18 10:07:20, None, None, 491.1, 64564, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,581 INFO, 24, 1424254677160492771, 2015-02-18 10:17:57, None, None, 450.05, 64564, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,581 INFO, 25, 1424254677160492771, 2015-02-18 10:17:57, None, None, 405.045, 64564, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,581 INFO, 26, 1424254677160492771, 2015-02-18 10:17:57, None, None, 495.06, 64564, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,633 INFO, 27, 1424254848214160516, 2015-02-18 10:20:48, None, None, 453.95, 64564, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,633 INFO, 28, 1424254848214160516, 2015-02-18 10:20:48, None, None, 408.555, 64564, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,633 INFO, 29, 1424254848214160516, 2015-02-18 10:20:48, None, None, 499.34, 64564, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,742 INFO, 30, 1424255080347783848, 2015-02-18 10:24:40, None, None, 431.3, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,742 INFO, 31, 1424255080347783848, 2015-02-18 10:24:40, None, None, 388.17, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,742 INFO, 32, 1424255080347783848, 2015-02-18 10:24:40, None, None, 474.43, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,824 INFO, 33, 1424255297547002654, 2015-02-18 10:28:17, None, None, 428.0, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,824 INFO, 34, 1424255297547002654, 2015-02-18 10:28:17, None, None, 385.2, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,824 INFO, 35, 1424255297547002654, 2015-02-18 10:28:17, None, None, 470.8, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,947 INFO, 36, 1424255598082335303, 2015-02-18 10:33:18, None, None, 429.0, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,947 INFO, 37, 1424255598082335303, 2015-02-18 10:33:18, None, None, 386.1, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,947 INFO, 38, 1424255598082335303, 2015-02-18 10:33:18, None, None, 471.9, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:45,999 INFO, 39, 1424255760988911384, 2015-02-18 10:36:00, None, None, 439.35, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:45,999 INFO, 40, 1424255760988911384, 2015-02-18 10:36:00, None, None, 395.415, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:45,999 INFO, 41, 1424255760988911384, 2015-02-18 10:36:00, None, None, 483.28, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,258 INFO, 42, 1424256235883303568, 2015-02-18 10:43:55, None, None, 449.35, 48347, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,258 INFO, 43, 1424256235883303568, 2015-02-18 10:43:55, None, None, 404.415, 48347, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,258 INFO, 44, 1424256235883303568, 2015-02-18 10:43:55, None, None, 494.28, 48347, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,408 INFO, 45, 1424256595314848923, 2015-02-18 10:49:55, None, None, 448.85, 48347, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,408 INFO, 46, 1424256595314848923, 2015-02-18 10:49:55, None, None, 403.96500000000003, 48347, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,408 INFO, 47, 1424256595314848923, 2015-02-18 10:49:55, None, None, 493.74, 48347, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,650 INFO, 48, 1424257452960643867, 2015-02-18 11:04:12, None, None, 433.7, 48348, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,650 INFO, 49, 1424257452960643867, 2015-02-18 11:04:12, None, None, 390.33, 48348, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,650 INFO, 50, 1424257452960643867, 2015-02-18 11:04:12, None, None, 477.07, 48348, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,768 INFO, 51, 1424257886375959036, 2015-02-18 11:11:26, None, None, 443.85, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,768 INFO, 52, 1424257886375959036, 2015-02-18 11:11:26, None, None, 399.46500000000003, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,768 INFO, 53, 1424257886375959036, 2015-02-18 11:11:26, None, None, 488.24, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,790 INFO, 54, 1424257940555819596, 2015-02-18 11:12:20, None, None, 419.3, 64565, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,791 INFO, 55, 1424257940555819596, 2015-02-18 11:12:20, None, None, 377.37, 64565, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,791 INFO, 56, 1424257940555819596, 2015-02-18 11:12:20, None, None, 461.23, 64565, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,848 INFO, 57, 1424258056275898219, 2015-02-18 11:14:16, None, None, 443.85, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,848 INFO, 58, 1424258056275898219, 2015-02-18 11:14:16, None, None, 399.46500000000003, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,848 INFO, 59, 1424258056275898219, 2015-02-18 11:14:16, None, None, 488.24, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:46,936 INFO, 60, 1424258300118773943, 2015-02-18 11:18:20, None, None, 421.2, 64565, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:46,936 INFO, 61, 1424258300118773943, 2015-02-18 11:18:20, None, None, 379.08, 64565, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:46,937 INFO, 62, 1424258300118773943, 2015-02-18 11:18:20, None, None, 463.32, 64565, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,031 INFO, 63, 1424258674244457786, 2015-02-18 11:24:34, None, None, 430.45, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,031 INFO, 64, 1424258674244457786, 2015-02-18 11:24:34, None, None, 387.405, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,031 INFO, 65, 1424258674244457786, 2015-02-18 11:24:34, None, None, 473.5, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,252 INFO, 66, 1424259668984519056, 2015-02-18 11:41:08, None, None, 438.15, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,252 INFO, 67, 1424259668984519056, 2015-02-18 11:41:08, None, None, 394.335, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,252 INFO, 68, 1424259668984519056, 2015-02-18 11:41:08, None, None, 481.96, 48251, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,390 INFO, 69, 1424260271754493240, 2015-02-18 11:51:11, None, None, 420.25, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,390 INFO, 70, 1424260271754493240, 2015-02-18 11:51:11, None, None, 378.225, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,391 INFO, 71, 1424260271754493240, 2015-02-18 11:51:11, None, None, 462.28, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,517 INFO, 72, 1424260825188796512, 2015-02-18 12:00:25, None, None, 431.0, 48347, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,517 INFO, 73, 1424260825188796512, 2015-02-18 12:00:25, None, None, 387.9, 48347, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,517 INFO, 74, 1424260825188796512, 2015-02-18 12:00:25, None, None, 474.1, 48347, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,720 INFO, 75, 1424261228674009930, 2015-02-18 12:07:08, None, None, 428.8, 48347, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,720 INFO, 76, 1424261228674009930, 2015-02-18 12:07:08, None, None, 385.92, 48347, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,720 INFO, 77, 1424261228674009930, 2015-02-18 12:07:08, None, None, 471.68, 48347, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:47,808 INFO, 78, 1424261646161967199, 2015-02-18 12:14:06, None, None, 424.55, 48346, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:47,808 INFO, 79, 1424261646161967199, 2015-02-18 12:14:06, None, None, 382.095, 48346, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 19:09:47,808 INFO, 80, 1424261646161967199, 2015-02-18 12:14:06, None, None, 467.0, 48346, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 19:09:48,071 INFO, 81, 1424262759450909734, 2015-02-18 12:32:39, None, None, 436.6, 48251, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 19:09:48,071 INFO, 82, 1424262759450909734, 2015-02-18 12:32:39, None, None, 392.94, 48251, SELL, PENDING, 75,0, SL_LIMIT, 
