2025-03-27 14:53:31,961 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-27 14:53:32,722 INFO, 0, 1425720060763480843, 2015-03-07 09:21:00, None, None, 266.25, 46998, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 14:53:32,722 INFO, 1, 1425720060763480843, 2015-03-07 09:21:00, None, None, 239.625, 46998, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 14:53:32,722 INFO, 2, 1425720060763480843, 2015-03-07 09:21:00, None, None, 292.88, 46998, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 14:53:33,596 INFO, 3, 1425720660891069700, 2015-03-07 09:31:00, None, None, 278.95, 46996, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 14:53:33,597 INFO, 4, 1425720660891069700, 2015-03-07 09:31:00, None, None, 251.05499999999998, 46996, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 14:53:33,597 INFO, 5, 1425720660891069700, 2015-03-07 09:31:00, None, None, 306.85, 46996, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 14:53:33,790 INFO, 6, 1425720780050308027, 2015-03-07 09:33:00, None, None, 297.3, 46996, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 14:53:33,790 INFO, 7, 1425720780050308027, 2015-03-07 09:33:00, None, None, 267.57, 46996, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 14:53:33,790 INFO, 8, 1425720780050308027, 2015-03-07 09:33:00, None, None, 327.03, 46996, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 14:53:34,170 INFO, 9, 1425721081557411264, 2015-03-07 09:38:01, None, None, 277.0, 46992, BUY, PENDING, 75,0, AGGRESSIVE, 
2025-03-27 14:53:34,171 INFO, 10, 1425721081557411264, 2015-03-07 09:38:01, None, None, 249.3, 46992, SELL, PENDING, 75,0, SL_LIMIT, 
2025-03-27 14:53:34,171 INFO, 11, 1425721081557411264, 2015-03-07 09:38:01, None, None, 304.7, 46992, SELL, PENDING, 75,0, LIMIT, 
2025-03-27 14:53:34,426 INFO, 12, 1425721321066470267, 2015-03-07 09:42:01, None, None, 272.7, 46994, BUY, PENDING, 75,0, AGGRESSIVE, 
