2025-03-27 14:50:18,508 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-27 14:50:18,995 INFO, 0, 1424597096938409808, 2015-02-22 09:24:56, 1424597195316442653, 2015-02-22 09:26:35, 369.0, 48346, BUY, FILLED, 75,375.0, AGGRESSIVE, 
2025-03-27 14:50:19,418 INFO, 3, 1424597790987634378, 2015-02-22 09:36:30, 1424598010118479201, 2015-02-22 09:40:10, 387.6, 48251, BUY, FILLED, 75,379.8, AGGRESSIVE, 
2025-03-27 14:50:19,688 INFO, 6, 1424598390525420562, 2015-02-22 09:46:30, 1424598392980265368, 2015-02-22 09:46:32, 389.5, 64564, BUY, FILLED, 75,388.95, AGGRESSIVE, 
2025-03-27 14:50:19,779 INFO, 9, 1424598565223839654, 2015-02-22 09:49:25, 1424598565874806949, 2015-02-22 09:49:25, 371.05, 64565, BUY, FILLED, 75,372.35, AGGRESSIVE, 
2025-03-27 14:50:19,859 INFO, 12, 1424598685729807840, 2015-02-22 09:51:25, 1424598690844818768, 2015-02-22 09:51:30, 391.55, 64564, BUY, FILLED, 75,393.85, AGGRESSIVE, 
2025-03-27 14:50:20,188 INFO, 15, 1424599117099664426, 2015-02-22 09:58:37, 1424599121650256665, 2015-02-22 09:58:41, 390.8, 64564, BUY, FILLED, 75,391.05, AGGRESSIVE, 
2025-03-27 14:50:20,627 INFO, 2, 1424597096938409808, 2015-02-22 09:24:56, 1424599914949916583, 2015-02-22 10:11:54, 405.9, 48346, SELL, FILLED, 75,405.9, LIMIT, 
2025-03-27 14:50:20,682 INFO, 4, 1424597790987634378, 2015-02-22 09:36:30, 1424599971520302155, 2015-02-22 10:12:51, 348.84000000000003, 48251, SELL, FILLED, 75,348.84000000000003, SL_LIMIT, 
2025-03-27 14:50:20,727 INFO, 11, 1424598565223839654, 2015-02-22 09:49:25, 1424600017843895440, 2015-02-22 10:13:37, 408.16, 64565, SELL, FILLED, 75,408.16, LIMIT, 
2025-03-27 14:50:20,880 INFO, 18, 1424600120974790383, 2015-02-22 10:15:20, 1424600167128237811, 2015-02-22 10:16:07, 383.0, 48246, BUY, FILLED, 75,399.05, AGGRESSIVE, 
