2025-03-27 14:50:00,322 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-27 14:50:00,847 INFO, 0, 1424510875948684197, 2015-02-21 09:27:55, 1424510877737465607, 2015-02-21 09:27:57, 410.7, 48251, BUY, FILLED, 75,419.1, AGGRESSIVE, 
2025-03-27 14:50:01,061 INFO, 3, 1424511291666398190, 2015-02-21 09:34:51, 1424511366437353945, 2015-02-21 09:36:06, 406.8, 48251, BUY, FILLED, 75,416.0, AGGRESSIVE, 
2025-03-27 14:50:01,362 INFO, 6, 1424511821760797301, 2015-02-21 09:43:41, 1424512016308418161, 2015-02-21 09:46:56, 402.4, 48346, BUY, FILLED, 75,429.95, AGGRESSIVE, 
2025-03-27 14:50:01,768 INFO, 9, 1424512780704778093, 2015-02-21 09:59:40, 1424512997221104902, 2015-02-21 10:03:17, 409.1, 48251, BUY, FILLED, 75,413.55, AGGRESSIVE, 
2025-03-27 14:50:02,084 INFO, 12, 1424514081347597043, 2015-02-21 10:21:21, 1424514101263509670, 2015-02-21 10:21:41, 415.85, 48251, BUY, FILLED, 75,417.9, AGGRESSIVE, 
2025-03-27 14:50:02,185 INFO, 15, 1424514246371159199, 2015-02-21 10:24:06, 1424514350405349057, 2015-02-21 10:25:50, 391.7, 48346, BUY, FILLED, 75,393.0, AGGRESSIVE, 
2025-03-27 14:50:02,281 INFO, 18, 1424514682150071522, 2015-02-21 10:31:22, 1424514691932516446, 2015-02-21 10:31:31, 410.65, 48251, BUY, FILLED, 75,413.55, AGGRESSIVE, 
2025-03-27 14:50:02,592 INFO, 21, 1424515426114882378, 2015-02-21 10:43:46, 1424515659152713079, 2015-02-21 10:47:39, 389.75, 48346, BUY, FILLED, 75,393.65, AGGRESSIVE, 
2025-03-27 14:50:02,650 INFO, 24, 1424515870820888798, 2015-02-21 10:51:10, 1424515920420726036, 2015-02-21 10:52:00, 392.55, 48346, BUY, FILLED, 75,396.0, AGGRESSIVE, 
2025-03-27 14:50:02,752 INFO, 27, 1424516179550056408, 2015-02-21 10:56:19, 1424516443803710783, 2015-02-21 11:00:43, 414.85, 48251, BUY, FILLED, 75,415.2, AGGRESSIVE, 
